MatvareID;Matvare;Vann;Kilojoule;Fett;Kolesterol;Karbohydrat;Kostfiber;Protein;Vitamin A;Vitamin D;Vitamin E;Vitamin C
;;g;kJ;g;mg;g;g;g;RAE;Êg;alfa-TE;mg
03.288;Lys lapskaus, storfekjõtt 10% fett;78;398;4.3;27;4.4;0.8;9.3;33;0;0.2;5
03.289;Leverpostei, hermetisk;59;1117;25;45;1.8;0;9.5;1480;0.1;0.1;0
03.291;Svin, familieribbe, rÜ;54;1357;29.5;46;0;0;15.6;13;0.4;1.2;0
03.292;Kylling, hel, kjõtt uten skinn, rÜ;75;457;2.1;70;0;0;22.3;11;0.1;0.2;0
03.296;Svin, stek uten fettrand, ovnsstekt;66;783;6.7;69;0;0;31.5;5;0.2;0.7;0
03.297;Svin, koteletter, kam uten fettrand, stekt;54;1005;12.7;63;0;0;31.5;7;0.2;0.7;0
03.299;Kylling, kjõtt uten skinn, grillet;65;682;5.9;114;0;0;27.3;13;1.7;0.7;0
03.302;Kyllinggryte, med tomat, lõk, sopp;79;367;3.1;44;2.5;0.9;11.9;22;0;0.5;4
03.304;Pizza, med pepperoni, fryst, kjõpt;50;931;9.6;20;21.4;1.9;11.6;41;0;0.7;3
03.305;GÜs, kjõtt uten skinn, rÜ;68;650;7.1;84;0;0;22.8;12;0;0.3;0
03.306;Kylling, med skinn, marinert, kjõpt, ferdigstekt;65;737;10;100;0;0;21.6;28;0;1.2;0
03.307;Kylling, fritert, nuggets, gatekjõkken;53;1010;12.9;61;14.2;1.3;16.5;7;0;0.8;0
03.308;Hamburger, enkel, med brõd, dressing mv, kjõpt;43;994;8.2;24;27.6;1.9;12.1;12;0;0.4;1
03.309;Cheeseburger, med brõd, dressing mv, kjõpt;43;1047;10.6;33;24.3;1.7;13.4;35;0;0.5;0
03.310;Hamburger, dobbel, med brõd, dressing mv, kjõpt;49;1013;12.6;35;18.3;2.2;12.8;26;0;1;0
03.311;Hamburger, ekstra kjõtt, med brõd, dressing mv, kjõpt;49;1060;13;41;16.5;2.5;16.4;46;0;0.8;1
03.312;Kyllingburger, med brõd, dressing mv, kjõpt;49;1048;11.4;30;24.8;2.6;10.8;12;0;1.1;1
03.313;Pasta med kalkun, ostesaus, fryst, kjõpt;75;423;3.3;10;12.6;1.5;4.4;73;0;0.4;9
03.314;Pasta med kjõttsaus, Bolognese, fryst, kjõpt;73;404;1.6;6;14.4;1.6;5.1;0;0;0.6;4
03.315;Lasagne med kjõttdeig, fryst, kjõpt;73;512;5.4;25;11.5;3.3;5.3;44;0.4;0.9;1
03.316;Ris med biffkjõtt, sursõt saus, fryst, kjõpt;75;405;1.5;4;17;1.4;2.9;16;0;0.6;5
03.317;Pytt i panne, stekte poteter med kjõtt og lõk, fryst, kjõpt;68;591;5.2;7;16;2.4;6.3;0;0;0.4;8
03.318;Grillpõlse, kalkun og kylling;66;804;13.4;78;4.9;1.1;12.7;29;0;1.6;0
03.319;Kjõttboller, kalkun og kylling;63;808;12.7;81;4.9;0;15;20;0;0.8;0
03.320;Kylling, fritert, nuggets, dagligvare;54;1125;16.7;43;13.1;0;16.7;6;0;0.9;0
03.321;Panetter, med kylling og ost;50;872;11.6;55;10.4;1.6;14.9;41;0;0.3;0
03.322;Kalkun, rull, krydderskinke;74;420;3.5;69;0;0;17.1;8;0;0.5;0
03.323;Kalkun, naturell/rõkt;73;374;0.5;43;0;0;20.9;2;0;0.3;0
03.324;Pai, med skinke og ost, fryst, kjõpt;50;1182;19.4;100;15.3;1.5;11.3;150;0;1.9;1
03.325;Pizza, med kjõttboller, skinke, fryst, kjõpt;52;813;5.1;14;25.6;2.2;10.1;31;0;0.8;7
03.326;Sodd, med kjõttboller kjõtt, hermetisk;89;189;2.1;7;3.6;1;2.5;40;0;0.3;1
03.328;Kylling, brystfilet, med skinn, rÜ;72;529;4.6;69;0;0;21.1;13;0.4;0.8;0
04.001;BlÜkveite, rÜ/kaldrõkt;77;645;11;74;0;0;14;10;9.1;3.3;0
04.003;Brisling, rÜ;51;862;17.6;57;0;0;12.4;60;18.7;1.2;0
04.004;Brosme, rÜ;82;281;0.2;53;0;0;16.1;2;0;0.3;0
04.005;Rõdspette, rÜ;81;382;2.6;68;0;0;16.8;12;6;1.2;0
04.006;Gjedde, rÜ;80;339;0.7;90;0;0;18.4;9;0.9;0.7;3
04.008;Horngjel, rÜ;75;464;2.7;82;0;0;21.4;7;5;1.7;0
04.009;Hvitting, rÜ;80;333;0.6;50;0;0;18.3;3;0.7;0.2;0
04.010;Hyse kolje, rÜ;81;290;0.2;46;0;0;16.6;2;0.5;0.5;0
04.011;Hyse kolje, rõkt, skiver, rÜ;78;345;0.6;36;0;0;19;2;0.7;0.5;0
04.014;Kveite hellefisk, rÜ;71;515;6.1;50;0;0;17;17;9.7;1.8;0
04.015;Laks, vill, rÜ;66;760;11.5;50;0;0;19.7;0;8;1.3;0
04.018;Laks, rõkt;63;938;14.7;63;0;0;23.2;7;7.5;3;0
04.019;Lange, rÜ;80;305;0.2;46;0;0;17.5;2;3.4;0.3;0
04.020;Lutefisk, tõrr vare, rÜ;88;205;0.3;50;0;0;11.4;0;1;1;0
04.021;Lyr, rÜ;82;279;0.2;40;0;0;16;2;2.2;0.7;0
04.022;Makrell, mai-juni, rÜ;74;516;5.4;68;0;0;18.6;14;6;0.6;0
04.023;Makrell, rÜ, vill (hõst);55;1214;25;80;0;0;17;15;5.4;0.4;0
04.024;Makrell, varmrõkt;53;1223;24.1;64;0;0;19.5;13;4.5;0.8;0
04.029;Sei, rÜ;80;292;0.3;49;0;0;16.5;2;0.8;0.6;0
04.030;Sik, rÜ;74;477;3;50;0;0;21.5;8;3;2.6;0
04.031;Sild, fetsild, sommersild, rÜ;56;1214;25;68;0;0;17;6;11.5;0.6;0
04.032;Sild, storsild, vintersild, rÜ;66;776;14;68;0;0;15.2;6;11.5;0.6;0
04.033;Sild, kryddersild;68;640;12;50;0;0;11.5;6;11.5;0.6;0
04.037;Steinbit, rÜ;78;409;2.5;55;0;0;18.6;27;1.8;1.1;0
04.038;Torsk, vill, rÜ;81;345;1.1;56;0;0;17.9;12;2;0.7;0
04.039;Torsk, i skiver, rÜ;80;319;0.3;58;0;0;18.1;2;1.4;1.1;0
04.041;Tõrrfisk;15;1386;1.4;152;0;0;78.5;40;2.4;0.5;0
04.042;Torsk, lettsaltet i skiver, rÜ;80;319;0.3;58;0;0;18.1;2;1.5;1.1;0
04.043;Tunfisk, makrellstõrje, rÜ;74;445;1;41;0;0;24;372;1.6;1.2;0
04.045;Uer, rÜ;79;394;2.8;43;0;0;17.1;3;0;1.4;0
04.046;Uer, lettsaltet, rÜ;79;394;2.8;43;0;0;17.1;3;0;1.4;0
04.047;ùrret, sjõõrret, rÜ;75;462;3.3;50;0;0;20;12;9;0.6;0
04.048;èbor, rÜ;81;356;1.3;60;0;0;18.1;9;0.8;1.2;0
04.049;èl, rÜ;46;1497;32.5;142;0;0;17.3;600;30;8;1
04.050;èl, rõkt;50;1352;28;140;0;0;18.6;600;36;7.5;0
04.051;Lever, torsk, rÜ;37;2277;59;245;0;0;5.5;4794;89.7;5.2;0
04.052;Rogn, torsk, rÜ;74;478;2.9;235;0;0;21.8;0;12.1;10;0
04.053;BlÜskjell, rÜ;85;229;1.4;41;0;0;10.4;14;0;0.8;0
04.054;Hummer, kokt;78;281;0.6;93;0;0;15.2;26;0;4.3;0
04.055;Krabbe, kokt;72;456;1.8;142;0;0;22.9;4;0;1.2;0
04.057;Reker, kokt;68;426;0.8;150;0;0;23.3;2;3.5;5.3;0
04.058;ùsters, rÜ;80;247;2.4;50;0;0;9.3;38;3.1;1.1;3
04.061;Fiskekaker, kjõpt;74;463;4.5;38;8;0.9;9;33;0;0.4;0
04.062;Fiskekarbonader, mager fisk;70;640;10.1;31;5.3;0.1;10.3;10;0.4;2.5;0
04.063;Fiskepudding;80;343;2.3;26;7.1;0.1;8;20;0.3;0.2;0
04.065;Fiskepinner, forfritert, fryst;59;829;8.3;37;17.4;0.6;13;2;0.8;1.6;0
04.068;Rõdspette, filet, kavringpanert, rÜ;68;541;3.4;87;11.5;0;12.9;51;6.6;1.1;0
04.069;Sei, filet, kavringpanert, rÜ;66;396;2.7;83;2.3;0;15.1;49;0.8;0.2;0
04.070;Torsk, filet, kavringpanert, rÜ;66;414;2.7;89;2.3;0;16.2;49;1.4;1.5;0
04.071;Seibiff, melpanert, med forstekt lõk, fryst, kjõpt;76;436;1.4;48;6.7;0.6;15.6;10;0.7;0.6;0
04.075;Ansjos, hermetisk;53;903;13.1;90;12.1;0;12.5;57;0.2;0.6;0
04.076;BlÜskjell, hermetisk, avrent;77;361;2.5;78;0;0;15.8;84;0;1.2;0
04.079;Fiskeboller, hermetisk, uten kraft;84;255;0.6;34;6.6;0;7.1;8;0;0.3;0
04.080;Fiskegrateng, med egg, fryst, kjõpt;78;430;3.5;66;9.2;0;8.5;70;0.7;1.2;0
04.086;Gaffelbiter, sild, hermetisk;58;1000;16;80;8;0;16;30;11;0.5;0
04.087;Kaviar, av lodderogn;74;457;5.5;300;0;0;14.9;9;3.8;7.5;0
04.089;Kaviar, av torskerogn;32;1714;35.2;101;13.7;0;10.5;0;0;5.8;0
04.091;Krabbe, naturell, hermetisk;72;456;1.8;87;0;0;22.9;9;0.1;1.2;0
04.097;Makrellfilet, i tomat, hermetisk;56;1171;23.1;23;5.2;0;13.4;103;5;2.4;0
04.098;Reker, i lake, avrent;82;247;0.6;150;0;0;13.2;0;0;4;0
04.100;Rogn, torsk, presset, hermetisk;74;531;1.9;330;0;0;27.1;79;18;6.2;0
04.101;Rognleverpostei, Svolvër-/Lofotpostei;46;1688;38.6;228;2.1;1.6;12.4;2400;39.1;9.3;1
04.106;Tunfisk, i gele, hermetisk;81;295;0.4;30;0;0;16.5;0;0;0.3;0
04.107;Tunfisk, i olje, avrent, hermetisk;70;540;3.3;54;0;0;24.6;0;0;1.3;0
04.108;Tunfisk, i vann, avrent, hermetisk;73;461;1.2;42;0;0;24.5;0;0;0.6;0
04.111;PigghÜ, hÜbrann, rÜ;76;541;6.4;76;0;0;17.9;0;9.1;2;0
04.112;Piggvar, rÜ;79;359;2.4;54;0;0;15.9;4;1.7;0.6;0
04.113;Lomre, rÜ;81;283;0.3;60;0;0;16;0;0;0.5;0
04.114;Kamskjell, rÜ;78;345;1.1;126;0;0;17.9;4;4.2;1.3;0
04.115;BlÜlange, rÜ;82;271;0.1;46;0;0;15.7;2;3.4;0.2;0
04.116;HÜbrann, rÜ;79;360;0.4;52;0;0;20.3;0;0.3;0.6;0
04.117;Rõye, rÜ;73;536;7.1;61;0;0;16.1;30;6.9;1.3;0
04.118;Sjõtunge, rÜ;84;270;0.5;50;0;0;14.8;0;8;0.6;0
04.119;Skate, rÜ;85;245;0.2;50;0;0;14;0;0;0.7;0
04.120;HavÜl, rÜ;75;498;5.2;142;0;0;18;600;30;2.8;1
04.121;Kreps, kokt;85;230;1.3;125;0;0;10.7;0;0;3.2;0
04.123;Sild, rõkt, bõkling;64;767;10.4;85;0;0;22.5;85;8.3;1;0
04.200;Rõdspette, fylt, forfritert, fryst;62;856;12.9;39;13.2;0.6;8.8;4;4.1;0.6;0
04.203;Torsk, forfritert, fylt, fryst;70;598;6.8;39;9.6;0.4;10.6;14;0.8;0.6;0
04.204;Fiskesuppe, med mager fisk, fryst;75;451;6.3;14;5.8;0.5;6.8;18;0.2;0.8;2
04.205;Fiskesuppe, med laks, fryst;83;273;4.3;0;2.1;0;4.6;11;0.8;0;0
04.207;Reker, innbakt, forfritert, fryst;51;945;10;110;18.6;0.9;14.8;1;1.8;1.1;0
04.208;Akkar, innbakt, forfritert, fryst;57;888;10.1;145;18.6;0.9;11.2;47;0.1;2.4;0
04.209;Fiskegrateng, uten egg, fryst, kjõpt;72;550;4.8;31;14.7;0;7.2;98;1;1.2;0
04.210;Fiskeboller, kjõlevare;80;323;2;29;5.2;0.1;9.4;17;0.3;0.3;0
04.211;Breiflabb, rÜ;83;272;0.1;25;0;0;15.8;80;1;0.5;0
04.218;Hyse, kolje, kokt;76;365;0.3;58;0;0;20.8;3;0.9;0.6;0
04.220;Laks, oppdrett, rÜ;61;932;16;80;0;0;20;26;10;1.4;0
04.221;Hyse, kolje, rõkt, skiver, kokt;74;407;0.7;54;0;0;22.4;2;0.8;0.6;0
04.222;Kveite, skiver, kokt;71;608;7.2;59;0;0;20.1;18;11.4;2.1;0
04.223;Kveite filet, melpanert, stekt i fett;63;823;11.3;59;3.6;0.2;20.1;45;11.5;2.7;0
04.224;Laks, vill, kokt;60;898;13.6;59;0;0;23.2;0;9.4;1.5;0
04.225;Laks, oppdrett, skiver, kokt;56;1101;18.9;94;0;0;23.6;28;11.8;1.6;0
04.226;Laks, oppdrett, skiver, stekt i fett;48;1304;22.7;93;3.6;0.2;23.6;54;11.8;2.2;0
04.227;Makrell, juli-sept (fet), kokt;48;1433;29.5;94;0;0;20.1;16;6.4;0.5;0
04.228;Makrell, juli-sept (fet), stekt i fett;41;1626;33;93;3.6;0.2;20.1;43;6.6;1.1;0
04.229;Makrell, mai-juni, kokt;70;609;6.4;80;0;0;21.9;15;7.1;0.7;0
04.230;Makrell, mai-juni, stekt i fett;62;822;10.6;79;3.2;0.2;22;44;7.2;1;0
04.231;Rõdspette filet, kokt;74;475;3.2;85;0;0;21;14;7.5;1.5;0
04.232;Rõdspette filet, melpanert, stekt i fett;71;551;5.9;63;3.5;0.2;16;32;10.7;1.1;0
04.233;Rõdspette filet, kavringpanert, stekt i fett;62;635;10;86;2.1;2.1;12.5;89;7;1.9;0
04.234;Rõye, stekt uten fett/grillet;68;634;8.4;72;0;0;19;32;8.1;1.5;0
04.235;Rõye, melpanert, stekt i fett;60;848;12.5;71;3.5;0.2;19.1;58;8.3;2.1;0
04.236;Sei, kokt;75;372;0.4;61;0.4;0;20.6;3;0.9;0.8;0
04.237;Sei, filet, melpanert, stekt i smõr;69;548;4.5;67;2.9;0.1;19.5;54;1.3;0.8;0
04.238;Sei, filet, melpanert, stekt i hard margarin;69;539;4.3;56;2.8;0.1;19.5;41;1.3;1.4;0
04.239;Sei, filet, melpanert, stekt i myk margarin;70;526;3.9;56;2.9;0.1;19.5;43;1.3;1.1;0
04.240;Sei, filet, melpanert, stekt i soyaolje;69;575;5.4;56;2.6;0.1;19.4;2;0.8;1.2;0
04.241;Sei, filet, kavringpanert, stekt i fett;60;645;9.3;82;2.1;2.1;14.6;88;1.4;2;0
04.242;Sild, fetsild/sommersild, kokt;45;1520;31.3;85;0;0;21.3;6;14.4;0.8;0
04.243;Sild, fetsild/sommersild, melpanert, stekt i fett;40;1655;33.8;80;3.5;0.2;20.2;38;13.6;1.4;0
04.244;Sild, storsild/vintersild, kokt;58;971;17.5;85;0;0;19;6;14.4;0.8;0
04.245;Sild, storsild/vintersild, melpanert, stekt i fett;51;1153;21.2;80;3.5;0.2;18.1;38;13.6;1.4;0
04.246;Steinbit, kokt;72;511;3.1;69;0;0;23.3;30;2.2;1.4;0
04.247;Steinbit, filet, melpanert, stekt i fett;67;663;7;62;2.8;0.1;20.9;54;2.3;1.8;0
04.248;Torsk, skiver, kokt;76;399;0.4;73;0;0;22.6;3;1.9;1.4;0
04.249;Torsk, filet, melpanert, stekt i fett;70;581;4.6;68;2.8;0.1;21.3;30;2.1;1.9;0
04.250;Breiflabb, filet, kokt;78;340;0.1;31;0;0;19.8;90;1.2;0.6;0
04.251;Torsk filet, kavringpanert, stekt i fett;60;664;9.3;88;2.1;2.1;15.7;88;1.9;2.4;0
04.252;Torsk lettsaltet, kokt;76;399;0.4;73;0;0;22.6;3;1.9;1.4;0
04.253;Klippfisk, saltet og tõrket;40;680;1;152;0;0;37.8;42;2.4;0.6;0
04.255;Laks, filet, gravet;61;748;9.2;70;2.8;0;21.2;30;12.5;2.2;0
04.256;ùrret, oppdrett, rÜ;70;693;10;73;0;0;19;32;6.9;1.1;0
04.257;ùrret, oppdrett, kokt;64;817;11.8;86;0;0;22.4;34;8.1;1.3;0
04.258;Snegler, hermetisk;73;306;1.2;105;0;0;15.4;90;0;3.9;0
04.259;ùrret, sjõõrret, melpanert, stekt i fett;62;762;8.1;59;3.5;0.2;23.6;40;10.7;1.4;0
04.260;ùrret, filet, rõkt;58;937;14.2;54;0;0;24.2;18;8.3;2.9;0
04.261;Uer, lettsaltet, skiver, kokt;75;466;3.3;51;0;0;20.2;4;0;1.7;0
04.262;Akkar, tiarmet blekksprut, rÜ;81;325;1.7;225;0;0;15.4;15;0;1.2;0
04.264;Kamskjell, kokt;73;433;1.4;158;0;0;22.4;5;5.2;1.4;0
04.265;Krabbepinner, Crabsticks, fryst;68;431;0.7;35;10.7;0.3;13;1;0.5;0.5;0
04.266;Uer, kokt;75;466;3.3;51;0;0;20.2;4;0;1.7;0
04.267;ùrret, oppdrett, skiver, melpanert, stekt i fett;56;1028;15.8;85;3.6;0.2;22.4;60;8.3;1.9;0
04.268;Fiskekarbonader, sei;75;467;4.9;43;2.4;0;14.4;33;0.9;0.8;0
04.269;Fiskepudding med flõte, flõtepudding;76;463;5.7;36;6.9;0.1;7.9;62;0.3;0.3;0
04.270;Fiskefarse, mager fisk, rÜ;83;261;0.9;25;4.2;0;9.2;9;0.3;0.3;0
04.271;Fiskekarbonader, makrell;64;877;15.2;59;2.4;0;16.1;43;8;0.8;0
04.272;Fiskekarbonader, laks;64;920;15.8;57;2.4;0;17.3;40;6.9;1.5;1
04.273;Fiskekarbonader, sild;59;1050;20.8;59;2.4;0;14.1;36;9.8;0.8;0
04.274;FiskepatÇ, mager fisk;74;541;6.9;103;4.3;0;12.5;103;1;1.3;0
04.275;FiskepatÇ, laks;67;813;13.8;107;4.3;0;13.5;107;4.4;1.5;1
04.276;Fiskepinner, forfritert, stekt i hard margarin;54;1034;14.3;36;16.8;0.6;12.6;63;1.5;2.5;0
04.277;Reker, innbakt, forfritert, stekt i soyaolje;44;1213;17.7;107;18;0.9;14.4;1;1.8;1.8;0
04.278;Rõdspette, panert, forfritert, fylt, ovnstekt uten fett;60;895;13.5;41;13.8;0.6;9.2;4;4.3;1.6;0
04.279;Rõdspette, panert, forfritert, fylt, stekt i fett;56;1077;19.2;40;12.7;0.6;8.6;47;4.5;1.5;0
04.280;Seibiff, melpanert, med forstekt lõk, kjõpt, stekt i fett;68;585;3.8;57;7.7;0.7;18.1;31;1.1;1.3;0
04.281;Torsk, panert, forfritert, fylt, ovnstekt uten fett;68;626;7.1;41;10.1;0.4;11.1;13;0.8;0.6;0
04.282;Torsk, panert, forfritert, fylt, stekt i fett;64;827;13.3;40;9.2;0.4;10.3;55;1.3;1.5;0
04.283;Torsk, forfritert, fryst, rÜ;59;845;9.2;37;17.4;0.6;12;2;0.8;1.6;0
04.284;Torsk, panert, forfritert, stekt i fett;53;1067;15.6;38;16.8;0.6;11.7;46;1.3;2.4;0
04.285;Tunfisk, i olje, ikke avrent, hermetisk;62;877;13.5;45;0;0;22.2;0;0;4.9;0
04.286;Seilaks, i olje, avrent;69;660;11.3;42;0;0;14.2;2;0.6;1.6;0
04.287;Sild, marinert, i majones/rõmme;47;1287;22.7;33;20.8;0;5.5;52;7.9;1.6;0
04.288;Sild, marinert, sennepssild;49;1049;13.7;10;25.6;0.4;6.1;3;7.7;1.1;0
04.289;Sild, kryddersild, innlagt, avrent;51;938;10.6;15;24.5;0;7.6;4;12;0.3;0
04.290;Sild, sursild, innlagt, avrent;53;897;11.1;19;20.8;0;7.8;6;11;0.5;0
04.291;Fiskegrateng med egg, ovnstekt;71;622;8.7;128;4.1;0.1;13.5;109;1.4;2.1;0
04.292;Fiskegrateng med egg og makaroni, ovnstekt;70;655;9;119;7.6;0.3;11.2;109;1.2;1.9;0
04.293;Fiskegrateng med egg, ovnstekt, kjõpt;75;481;3.9;74;10.3;0;9.5;71;0.8;1.3;0
04.294;Fiskegrateng uten egg, ovnstekt, kjõpt;69;618;5.4;35;16.5;0;8.1;99;1.1;1.3;0
04.295;Gryte, sei, lõk og paprikasaus;79;381;3.4;29;4.6;0.6;10.1;28;0.5;0.8;15
04.296;Gryte, torsk med tomat;84;279;1.9;32;1.7;0.6;10.3;24;0.9;1.1;5
04.297;Kabaret, med fiskepudding og reker;87;199;1.1;37;1.7;0.5;7.4;14;0.6;1;1
04.298;Fiskesuppe, med mager fisk;91;167;1.8;13;0.8;0.6;4.8;36;0.3;0.3;3
04.299;Fiskesuppe, med mager fisk, jevnet;90;180;1.7;26;1.9;0.6;4.7;79;0.2;0.5;1
04.301;Sildesalat, med potet;80;314;2.5;10;9.1;1.6;3.2;2;2.4;0.3;5
04.302;Akkar, tiarmet blekksprut, kokt;62;636;3.3;441;0;0;30.2;27;0;2.4;0
04.303;Fiskepinner, forfritert, stekt i myk margarin;55;1013;13.7;36;16.9;0.6;12.6;67;1.6;2.1;0
04.304;Fiskepinner, forfritert, stekt i smõr;54;1050;14.6;53;17;0.6;12.7;84;1.5;1.6;0
04.305;Fiskepinner, forfritert, stekt i soyaolje;52;1098;16;36;16.9;0.6;12.6;2;0.8;2.3;0
04.306;Torsk, panert, forfritert, ovnstekt uten fett;57;887;9.7;39;18.2;0.6;12.6;2;0.8;1.7;0
04.307;Kaviarmix;26;2237;53.1;97;9.2;0;6.8;17;0.1;6.8;0
04.309;Kveite, hellefisk, skiver, rõkt, rÜ;65;877;14.8;62;0;0;19.4;33;5;0.9;0
04.310;Sild, spekesild, utvannet;65;873;16;68;0;0;16.5;6;11.5;0.6;0
04.311;Makrell, kaldrõkt;58;1005;18.8;51;0;0;18.2;21;4;0.7;0
04.312;Rogn, torsk, kokt;71;530;3.2;261;0;0;24.2;0;13.4;11.1;0
04.313;Akkar, innbakt, forfritert, stekt i soyaolje;50;1157;17.8;141;18;0.9;10.9;41;0.1;3.1;0
04.314;Lutefisk, kokt;87;210;0.4;50;0;0;11.5;0;1;1;0
04.316;Lever, torsk, kokt;25;2593;66.9;888;0;0;6.9;11988;111;22.2;0
04.317;ùrret, sjõõrret, kokt;70;547;3.9;59;0.1;0;23.6;13;10.6;0.8;0
04.318;Rogn, torsk, hermetisk, stekt i fett;62;816;10.2;316;0;0;25.8;122;17.8;7.1;0
04.319;Fiskepinner, forfritert, stekt i uspesifisert fett;53;1049;14.7;38;16.8;0.6;12.6;46;1.3;2.4;0
04.320;Sei filet, melpanert, stekt i uspesifisert fett;69;545;4.6;57;2.5;0.1;19.5;30;1.2;1.3;0
04.321;Brisling, i tomat, hermetisk;67;845;14.7;93;2.7;0;15;136;14.5;3;0
04.322;Brisling, i olje, hermetisk, avrent;59;1084;20.9;92;0;0;18.3;29;8.8;1.9;0
04.323;Fiskeburger, panert, med brõd, ost, saus, kjõpt;50;1015;11.3;22;24.2;2.8;9.6;15;0;1.4;0
05.001;Byggryn;14;1342;1.1;0;62.9;10.7;8.6;0;0;0.7;0
05.002;Byggmel;15;1278;1.1;0;60.6;7.6;8.6;0;0;0.7;0
05.003;Havregryn, lettkokte/store;6;1640;7.8;0;63.1;10.6;11.4;0;0;0.9;0
05.004;Havremel;10;1575;7;0;61.7;8.5;11.7;0;0;0.8;0
05.005;Hirse, hele korn;14;1456;2.9;0;66.6;3.2;11.2;0;0;0.1;0
05.006;Hvetemel, sammalt;13;1331;2.4;0;54.4;12;13;0;0;0.9;0
05.007;Hvetekim;15;1384;9.3;0;25.1;18.4;27.4;5;0;16;0
05.008;Hvetekli;15;1035;3.4;0;18.5;42;15.2;0;0;1.6;0
05.009;Hvete, helkorn;13;1331;2.4;0;54.4;12;13;0;0;0.9;0
05.010;Hvetemel, siktet;13;1494;1.5;0;71.6;3.4;11.4;0;0;0.8;0
05.012;Linfrõ, knuste;6;1842;31;0;0;34.8;24.5;0;0;0.7;0
05.013;Maismel, polenta;12;1293;1.2;0;63.3;5;7.8;9;0;1.1;0
05.015;Maisstivelse;12;1486;0;0;86.3;1.7;0.3;0;0;0;0
05.016;Pasta naturell, makaroni/spagetti o.l, tõrr;9;1471;1.3;0;69.8;4.2;11.9;0;0;0.1;0
05.020;Potetmel, potetstivelse;16;1398;0;0;80.6;1.4;1;0;0;0;0
05.021;Ris, upolert, naturris, langkornet, tõrr;10;1542;3;0;72.8;4.2;9.4;0;0;0;0
05.022;Ris, polert, parboiled, langkornet, tõrr;11;1473;1.2;0;75.7;1.4;7.7;0;0;0;0
05.023;Ris, grõtris, 1 times koketid, tõrr;11;1516;0.8;0;80.5;1.1;6.4;0;0;0;0
05.024;Ris, hurtigris, tõrr;9;1524;0.7;0;78.4;2.6;8.5;0;0;0;0
05.026;Rugmel, sammalt;14;1348;2.4;0;57.5;14.8;9.6;0;0;1;0
05.027;Rugmel, siktet;12;1448;1.8;0;70.2;8.6;7;0;0;0.2;0
05.029;Semulegryn, hvetegryn;15;1437;2;0;69;2.5;10;0;0;0.8;5
05.030;Sesamfrõ, med skall;4;2440;50;0;11.2;12.3;17.7;1;0;2.3;0
05.033;Corn flakes;4;1575;0.7;0;81.6;3.5;7.9;0;0;0;0
05.034;Kornblanding, 4-korn;13;1399;3.2;0;59.2;11.5;10.7;0;0;0.8;0
05.036;Puffet hvete, med sukker og honning, type Honni corn;3;1625;1.6;0;82.5;4.7;7.4;0;0;0.2;0
05.037;Puffet havre, Havrenõtter;3;1701;6.5;0;69.1;5.8;14.1;0;0;0.5;0
05.038;Puffet hvete, Hvetenõtter;3;1599;2.2;0;68.5;11.2;15.5;0;0;0.8;0
05.039;Puffet ris;6;1599;0.9;0;85.4;0.8;6.3;0;0;0.1;0
05.040;Brõd, 100% sammalt mel, vann;39;926;1.7;0;37.6;8.4;9.2;0;0;0.6;0
05.041;Brõd, 100% sammalt mel, sk melk;35;990;1.7;0;39.8;8.4;10.8;0;0;0.6;0
05.042;Brõd, 3/4 sammalt mel, vann;39;933;1.5;0;39.3;7;9;0;0;0.6;0
05.043;Brõd, 3/4 sammalt mel, sk melk;35;1001;1.6;0;41.5;7;10.6;0;0;0.6;0
05.044;Brõd, 2/3 sammalt mel, vann;39;937;1.5;0;39.8;6.5;9;0;0;0.6;0
05.045;Brõd, 2/3 sammalt mel, sk melk;35;1004;1.6;0;42;6.5;10.5;0;0;0.6;0
05.046;Brõd, 1/2 sammalt mel, vann;39;941;1.4;0;40.9;5.5;8.8;0;0;0.6;0
05.047;Brõd, 1/2 sammalt mel, sk melk;37;973;1.4;0;42;5.5;9.6;0;0;0.6;0
05.048;Brõd, 1/3 sammalt mel, vann;39;947;1.3;0;42;4.6;8.7;0;0;0.6;0
05.049;Brõd, 1/3 sammalt mel, sk melk;37;981;1.4;0;43.1;4.6;9.4;0;0;0.6;0
05.050;Brõd, 1/4 sammalt mel, vann;39;951;1.3;0;42.6;4.1;8.6;0;0;0.6;0
05.051;Brõd, 1/4 sammalt mel, sk melk;37;984;1.3;0;43.7;4.1;9.4;0;0;0.6;0
05.052;Loff, hvitt brõd, vann;39;1007;3;0;43.3;2.6;8.2;19;0.2;0.7;0
05.053;Loff, hvitt brõd, sk melk;35;1070;3;0;45.5;2.6;9.7;19;0.2;0.7;0
05.054;Grovbrõd ekstra grovt, 75% sammalt mel;35;1018;2.6;0;41.4;7.3;9.4;0;0;0.6;0
05.056;Kneippbrõd, grovt, 50% sammalt mel, kjõpt;34;1040;2.2;0;44.2;5.9;9.4;0;0;0.6;0
05.058;Helkornbrõd, 20% sammalt mel, kjõpt;34;1054;2.3;0;46;4;9.1;0;0;0.6;0
05.059;Husholdningsbrõd, finbrõd, kjõpt;31;1106;2;0;51.2;4.7;7.3;0;0;0.4;0
05.060;Loff, hvitt brõd, kjõpt;33;1093;2.9;7;46.9;3.6;9.4;0;0;0.5;0
05.061;Hamburgerbrõd, fint;34;1220;6.9;0;49.2;1.8;6.7;0;0;0.5;0
